,Mean,Software,User,value
2789,6.5,WP Engine,Meenakshi,7.0
2790,6.666666666666667,WebEngage,Meenakshi,7.0
2791,7.166666666666667,Xamarin,Meenakshi,7.0
2792,6.708333333333333,Xpediter,Meenakshi,6.0
2793,5.958333333333333,Yext,Meenakshi,7.0
2794,7.083333333333333,Yotpo,Meenakshi,6.0
2795,6.958333333333333,Zoho CRM,Meenakshi,7.0
2796,6.875,ZoomInfo,Meenakshi,7.0
2797,6.5,canUmeet,Meenakshi,7.0
2798,7.375,iPage,Meenakshi,7.0
2799,7.0,import.io,Meenakshi,7.0
2800,6.875,netadge,Meenakshi,7.0
2801,5.916666666666667,nginx,Meenakshi,8.0
2802,6.166666666666667,ngrok,Meenakshi,8.0
2803,6.083333333333333,pCloudy,Meenakshi,8.0
2804,5.625,uContact,Meenakshi,6.0
2805,6.791666666666667,AVG antivirus,Meera,8.0
2806,7.041666666666667,AWS Application Load Balancer,Meera,7.0
2807,5.5,AWS Mobile Hub,Meera,8.0
2808,6.833333333333333,Accelo,Meera,7.0
2809,7.25,Action Recorder,Meera,8.0
2810,6.875,Ad-Aware,Meera,7.0
2811,6.583333333333333,Adobe Target,Meera,7.0
2812,5.833333333333333,Alexa,Meera,5.0
2813,6.583333333333333,AllegroGraph,Meera,7.0
2814,6.916666666666667,Amazon DynamoDB,Meera,7.0
2815,7.041666666666667,Android Studio,Meera,7.0
2816,6.291666666666667,Antavo,Meera,7.0
2817,6.041666666666667,Apache Hbase,Meera,3.0
2818,6.916666666666667,App Annie,Meera,7.0
2819,6.666666666666667,AppLift,Meera,7.0
2820,6.791666666666667,AppLovin,Meera,6.0
2821,6.75,Appcelerator,Meera,7.0
2822,7.375,Appium,Meera,7.0
2823,6.791666666666667,Applause,Meera,7.0
2824,5.958333333333333,Applivery,Meera,7.0
2825,7.25,Appollo,Meera,9.0
2826,6.916666666666667,ArangoDB,Meera,7.0
2827,6.958333333333333,Aspect CTRM,Meera,7.0
2828,6.375,Assertible,Meera,7.0
2829,7.333333333333333,Atlassian Bitbucket Server,Meera,8.0
2830,6.875,Atlassian SourceTree,Meera,7.0
2831,7.166666666666667,Autopilot,Meera,8.0
2832,7.208333333333333,Azure Traffic Manager,Meera,8.0
2833,7.125,Bitbucket Piplines,Meera,7.0
2834,5.416666666666667,Blazegraph,Meera,7.0
2835,7.0,Bluehost,Meera,7.0
2836,7.333333333333333,Brandify,Meera,7.0
2837,6.833333333333333,Braze,Meera,7.0
2838,7.208333333333333,BrowserStack,Meera,7.0
2839,5.916666666666667,Browserling,Meera,5.0
2840,6.833333333333333,CONTACTBOX,Meera,7.0
2841,7.125,Calabash,Meera,7.0
2842,7.083333333333333,CanvasPod,Meera,7.0
2843,6.416666666666667,Capybara,Meera,7.0
2844,5.875,Carto,Meera,3.0
2845,7.125,ChannelSight,Meera,7.0
2846,6.958333333333333,ChartMogul,Meera,7.0
2847,6.75,Chartboost,Meera,6.0
2848,6.75,ClearBit,Meera,7.0
2849,7.0,ClearSlide,Meera,7.0
2850,6.791666666666667,Clearbit,Meera,7.0
2851,5.75,Clearbit Connect,Meera,7.0
2852,7.083333333333333,Cliengo,Meera,9.0
2853,6.916666666666667,Close,Meera,7.0
2854,6.958333333333333,Cloze,Meera,7.0
2855,6.458333333333333,CodeLobster IDE,Meera,7.0
2856,7.375,Couchbase,Meera,8.0
2857,6.916666666666667,Crunchbase,Meera,7.0
2858,6.958333333333333,Cvent,Meera,7.0
2859,5.25,Datahug,Meera,5.0
2860,7.2,DigitalOcean,Meera,8.0
2861,6.833333333333333,DiscoverOrg,Meera,7.0
2862,5.625,DoubleDutch,Meera,7.0
2863,6.916666666666667,Duo Security,Meera,7.0
2864,7.333333333333333,Emarsys,Meera,7.0
2865,7.083333333333333,EventBrite,Meera,7.0
2866,7.083333333333333,Evercontact,Meera,7.0
2867,5.708333333333333,Fiddler,Meera,5.0
2868,6.541666666666667,Fiksu,Meera,7.0
2869,6.958333333333333,FitNesse,Meera,7.0
2870,7.0,Frontier Kernel Project,Meera,7.0
2871,6.333333333333333,FullContact,Meera,7.0
2872,6.0,GamEffective,Meera,3.0
2873,7.0,Ghost Inspector,Meera,7.0
2874,6.75,Git,Meera,7.0
2875,6.75,GitHost,Meera,6.0
2876,6.916666666666667,GitHub,Meera,7.0
2877,7.125,GitLab,Meera,7.0
2878,6.625,Gmelius,Meera,7.0
2879,5.958333333333333,Goal Huddle,Meera,7.0
2880,7.083333333333333,Grapholytic,Meera,9.0
2881,6.958333333333333,GrowthOk,Meera,7.0
2882,6.541666666666667,Guru,Meera,7.0
2883,6.5,HAProxy,Meera,7.0
2884,7.333333333333333,HeadReach,Meera,8.0
2885,7.0,Highrise,Meera,7.0
2886,6.875,HockeyApp,Meera,7.0
2887,7.291666666666667,Hostinger,Meera,8.0
2888,7.125,HubSpot Marketing Hub,Meera,7.0
2889,5.5,Hunter,Meera,7.0
2890,6.833333333333333,HyperGraphDB,Meera,7.0
2891,7.384615384615385,Impact,Meera,7.0
2892,6.75,Inkit,Meera,7.0
2893,7.0,InsideView,Meera,7.0
2894,5.5,InterSystems Cache,Meera,5.0
2895,6.708333333333333,Intutel,Meera,7.0
2896,6.583333333333333,Jifflenow,Meera,7.0
2897,7.481481481481482,Kiip,Meera,7.0
2898,6.291666666666667,KiteDesk,Meera,7.0
2899,6.083333333333333,LambdaTest,Meera,3.0
2900,6.916666666666667,Lengow,Meera,7.0
2901,6.583333333333333,Lottie,Meera,7.0
2902,6.833333333333333,Lusha,Meera,6.0
2903,6.5,Madkudu,Meera,7.0
2904,7.041666666666667,Marketo,Meera,7.0
2905,6.75,Mautic,Meera,7.0
2906,6.166666666666667,McAfee antivirus,Meera,7.0
2907,7.25,Memcached,Meera,9.0
2908,6.791666666666667,Mindmatrix,Meera,7.0
2909,6.791666666666667,MixRank,Meera,7.0
2910,6.583333333333333,MoEngage,Meera,7.0
2911,7.52,Mobify,Meera,8.0
2912,7.125,Monaca,Meera,7.0
2913,7.0,MongoDB,Meera,7.0
2914,7.125,Moz Local,Meera,8.0
2915,7.208333333333333,N3,Meera,7.0
2916,5.791666666666667,Neo4j,Meera,7.0
2917,7.083333333333333,NinthDecimal,Meera,7.0
2918,7.291666666666667,Noweco,Meera,7.0
2919,6.875,Nudge.ai,Meera,7.0
2920,7.083333333333333,OVH Hosting,Meera,7.0
2921,5.625,ObjectBox,Meera,5.0
2922,6.833333333333333,OpenStack,Meera,7.0
2923,7.041666666666667,OpenVPN,Meera,7.0
2924,6.916666666666667,Optimiso,Meera,7.0
2925,6.208333333333333,Optimizely,Meera,7.0
2926,6.083333333333333,Oracle Eloqua,Meera,3.0
2927,6.958333333333333,OrientGraph,Meera,7.0
2928,6.916666666666667,Owler,Meera,7.0
2929,7.0,PVS-Studio,Meera,6.0
2930,6.708333333333333,Panopto,Meera,7.0
2931,6.916666666666667,PipeCandy,Meera,7.0
2932,6.416666666666667,Pipedrive,Meera,7.0
2933,5.875,Procipient,Meera,7.0
2934,7.25,ProjectLocker,Meera,8.0
2935,7.083333333333333,Qualys,Meera,7.0
2936,5.541666666666667,Rackspace Hosting,Meera,7.0
2937,7.0,Relayware,Meera,7.0
2938,7.208333333333333,SEMrush,Meera,8.0
2939,6.916666666666667,Sailthru,Meera,7.0
2940,7.12,SalesLoft,Meera,7.0
2941,5.791666666666667,Salesforce Data.com,Meera,5.0
2942,6.708333333333333,Salesforce Marketing Cloud,Meera,7.0
2943,7.0,Salesforce Pardot,Meera,7.0
2944,7.083333333333333,Salesforce Sales Cloud,Meera,7.0
2945,6.291666666666667,Salestools,Meera,7.0
2946,6.0,Sauce Labs,Meera,3.0
2947,6.75,Scopi,Meera,7.0
2948,6.833333333333333,Segment,Meera,7.0
2949,6.75,Selenium,Meera,6.0
2950,6.791666666666667,ServerPilot,Meera,7.0
2951,7.041666666666667,ServiceSource,Meera,7.0
2952,6.75,Showpad,Meera,7.0
2953,5.958333333333333,SimilarTech,Meera,7.0
2954,6.916666666666667,Sitecore,Meera,9.0
2955,7.041666666666667,Smadex,Meera,7.0
2956,6.625,SocialPilot,Meera,7.0
2957,6.666666666666667,SocialShopWave,Meera,7.0
2958,7.291666666666667,SolidOpinion,Meera,8.0
2959,7.0,Sophos,Meera,7.0
2960,6.791666666666667,SourceRepo,Meera,7.0
2961,7.08,Splash,Meera,8.0
2962,6.958333333333333,Splicky,Meera,7.0
2963,5.458333333333333,SpyFu,Meera,7.0
2964,7.0,Steward,Meera,7.0
2965,7.291666666666667,Streak,Meera,7.0
2966,6.666666666666667,StructuredWeb,Meera,7.0
2967,6.916666666666667,Sublime Web Inspector,Meera,7.0
2968,5.625,SuperRewards,Meera,5.0
2969,6.75,Supernova,Meera,7.0
2970,6.958333333333333,Symantec Norton,Meera,7.0
2971,7.0,Testfairy,Meera,7.0
2972,6.291666666666667,Testflight,Meera,7.0
2973,5.791666666666667,Trend Micro,Meera,3.0
2974,6.916666666666667,TrialPay,Meera,7.0
2975,6.916666666666667,Upcall,Meera,7.0
2976,6.5,WP Engine,Meera,6.0
2977,6.666666666666667,WebEngage,Meera,7.0
2978,7.166666666666667,Xamarin,Meera,7.0
2979,6.708333333333333,Xpediter,Meera,7.0
2980,5.958333333333333,Yext,Meera,7.0
2981,7.083333333333333,Yotpo,Meera,7.0
2982,6.958333333333333,Zoho CRM,Meera,7.0
2983,6.875,ZoomInfo,Meera,7.0
2984,6.5,canUmeet,Meera,7.0
2985,7.375,iPage,Meera,8.0
2986,7.0,import.io,Meera,7.0
2987,6.875,netadge,Meera,7.0
2988,5.916666666666667,nginx,Meera,4.0
2989,6.166666666666667,ngrok,Meera,7.0
2990,6.083333333333333,pCloudy,Meera,6.0
2991,5.625,uContact,Meera,5.0
2992,6.791666666666667,AVG antivirus,Muni,7.0
2993,7.041666666666667,AWS Application Load Balancer,Muni,7.0
2994,5.5,AWS Mobile Hub,Muni,7.0
2995,6.833333333333333,Accelo,Muni,7.0
2996,7.25,Action Recorder,Muni,7.0
2997,6.875,Ad-Aware,Muni,7.0
2998,6.583333333333333,Adobe Target,Muni,7.0
2999,5.833333333333333,Alexa,Muni,7.0
3000,6.583333333333333,AllegroGraph,Muni,7.0
3001,6.916666666666667,Amazon DynamoDB,Muni,7.0
3002,7.041666666666667,Android Studio,Muni,7.0
3003,6.291666666666667,Antavo,Muni,7.0
3004,6.041666666666667,Apache Hbase,Muni,7.0
3005,6.916666666666667,App Annie,Muni,7.0
3006,6.666666666666667,AppLift,Muni,7.0
3007,6.791666666666667,AppLovin,Muni,7.0
3008,6.75,Appcelerator,Muni,5.0
3009,7.375,Appium,Muni,7.0
3010,6.791666666666667,Applause,Muni,7.0
3011,5.958333333333333,Applivery,Muni,7.0
3012,7.25,Appollo,Muni,7.0
3013,6.916666666666667,ArangoDB,Muni,7.0
3014,6.958333333333333,Aspect CTRM,Muni,4.0
3015,6.375,Assertible,Muni,7.0
3016,7.333333333333333,Atlassian Bitbucket Server,Muni,7.0
3017,6.875,Atlassian SourceTree,Muni,7.0
3018,7.166666666666667,Autopilot,Muni,7.0
3019,7.208333333333333,Azure Traffic Manager,Muni,7.0
3020,7.125,Bitbucket Piplines,Muni,7.0
3021,5.416666666666667,Blazegraph,Muni,7.0
3022,7.0,Bluehost,Muni,7.0
3023,7.333333333333333,Brandify,Muni,7.0
3024,6.833333333333333,Braze,Muni,7.0
3025,7.208333333333333,BrowserStack,Muni,7.0
3026,5.916666666666667,Browserling,Muni,7.0
3027,6.833333333333333,CONTACTBOX,Muni,7.0
3028,7.125,Calabash,Muni,7.0
3029,7.083333333333333,CanvasPod,Muni,7.0
3030,6.416666666666667,Capybara,Muni,7.0
3031,5.875,Carto,Muni,7.0
3032,7.125,ChannelSight,Muni,7.0
3033,6.958333333333333,ChartMogul,Muni,7.0
3034,6.75,Chartboost,Muni,7.0
3035,6.75,ClearBit,Muni,5.0
3036,7.0,ClearSlide,Muni,7.0
3037,6.791666666666667,Clearbit,Muni,7.0
3038,5.75,Clearbit Connect,Muni,7.0
3039,7.083333333333333,Cliengo,Muni,7.0
3040,6.916666666666667,Close,Muni,7.0
3041,6.958333333333333,Cloze,Muni,4.0
3042,6.458333333333333,CodeLobster IDE,Muni,7.0
3043,7.375,Couchbase,Muni,7.0
3044,6.916666666666667,Crunchbase,Muni,7.0
3045,6.958333333333333,Cvent,Muni,7.0
3046,5.25,Datahug,Muni,4.0
3047,7.2,DigitalOcean,Muni,7.0
3048,6.833333333333333,DiscoverOrg,Muni,7.0
3049,5.625,DoubleDutch,Muni,7.0
3050,6.916666666666667,Duo Security,Muni,7.0
3051,7.333333333333333,Emarsys,Muni,7.0
3052,7.083333333333333,EventBrite,Muni,7.0
3053,7.083333333333333,Evercontact,Muni,7.0
3054,5.708333333333333,Fiddler,Muni,7.0
3055,6.541666666666667,Fiksu,Muni,7.0
3056,6.958333333333333,FitNesse,Muni,7.0
3057,7.0,Frontier Kernel Project,Muni,7.0
3058,6.333333333333333,FullContact,Muni,7.0
3059,6.0,GamEffective,Muni,7.0
3060,7.0,Ghost Inspector,Muni,7.0
3061,6.75,Git,Muni,7.0
3062,6.75,GitHost,Muni,7.0
3063,6.916666666666667,GitHub,Muni,5.0
3064,7.125,GitLab,Muni,7.0
3065,6.625,Gmelius,Muni,7.0
3066,5.958333333333333,Goal Huddle,Muni,7.0
3067,7.083333333333333,Grapholytic,Muni,7.0
3068,6.958333333333333,GrowthOk,Muni,7.0
3069,6.541666666666667,Guru,Muni,4.0
3070,6.5,HAProxy,Muni,7.0
3071,7.333333333333333,HeadReach,Muni,7.0
3072,7.0,Highrise,Muni,7.0
3073,6.875,HockeyApp,Muni,7.0
3074,7.291666666666667,Hostinger,Muni,7.0
3075,7.125,HubSpot Marketing Hub,Muni,7.0
3076,5.5,Hunter,Muni,7.0
3077,6.833333333333333,HyperGraphDB,Muni,7.0
3078,7.384615384615385,Impact,Muni,7.0
3079,6.75,Inkit,Muni,7.0
3080,7.0,InsideView,Muni,7.0
3081,5.5,InterSystems Cache,Muni,7.0
3082,6.708333333333333,Intutel,Muni,7.0
3083,6.583333333333333,Jifflenow,Muni,7.0
3084,7.481481481481482,Kiip,Muni,7.0
3085,6.291666666666667,KiteDesk,Muni,7.0
3086,6.083333333333333,LambdaTest,Muni,7.0
3087,6.916666666666667,Lengow,Muni,7.0
3088,6.583333333333333,Lottie,Muni,7.0
3089,6.833333333333333,Lusha,Muni,7.0
3090,6.5,Madkudu,Muni,5.0
3091,7.041666666666667,Marketo,Muni,7.0
3092,6.75,Mautic,Muni,7.0
3093,6.166666666666667,McAfee antivirus,Muni,7.0
3094,7.25,Memcached,Muni,7.0
3095,6.791666666666667,Mindmatrix,Muni,7.0
3096,6.791666666666667,MixRank,Muni,4.0
3097,6.583333333333333,MoEngage,Muni,7.0
3098,7.52,Mobify,Muni,7.0
3099,7.125,Monaca,Muni,7.0
3100,7.0,MongoDB,Muni,7.0
3101,7.125,Moz Local,Muni,7.0
3102,7.208333333333333,N3,Muni,7.0
3103,5.791666666666667,Neo4j,Muni,7.0
3104,7.083333333333333,NinthDecimal,Muni,7.0
3105,7.291666666666667,Noweco,Muni,7.0
3106,6.875,Nudge.ai,Muni,7.0
3107,7.083333333333333,OVH Hosting,Muni,7.0
3108,5.625,ObjectBox,Muni,7.0
3109,6.833333333333333,OpenStack,Muni,7.0
3110,7.041666666666667,OpenVPN,Muni,7.0
3111,6.916666666666667,Optimiso,Muni,7.0
3112,6.208333333333333,Optimizely,Muni,7.0
3113,6.083333333333333,Oracle Eloqua,Muni,7.0
3114,6.958333333333333,OrientGraph,Muni,7.0
3115,6.916666666666667,Owler,Muni,7.0
3116,7.0,PVS-Studio,Muni,7.0
3117,6.708333333333333,Panopto,Muni,5.0
3118,6.916666666666667,PipeCandy,Muni,7.0
3119,6.416666666666667,Pipedrive,Muni,7.0
3120,5.875,Procipient,Muni,7.0
3121,7.25,ProjectLocker,Muni,7.0
3122,7.083333333333333,Qualys,Muni,7.0
3123,5.541666666666667,Rackspace Hosting,Muni,7.0
3124,7.0,Relayware,Muni,7.0
3125,7.208333333333333,SEMrush,Muni,7.0
3126,6.916666666666667,Sailthru,Muni,7.0
3127,7.12,SalesLoft,Muni,7.0
3128,5.791666666666667,Salesforce Data.com,Muni,7.0
3129,6.708333333333333,Salesforce Marketing Cloud,Muni,7.0
3130,7.0,Salesforce Pardot,Muni,7.0
3131,7.083333333333333,Salesforce Sales Cloud,Muni,7.0
3132,6.291666666666667,Salestools,Muni,7.0
3133,6.0,Sauce Labs,Muni,7.0
3134,6.75,Scopi,Muni,7.0
3135,6.833333333333333,Segment,Muni,7.0
3136,6.75,Selenium,Muni,7.0
3137,6.791666666666667,ServerPilot,Muni,5.0
3138,7.041666666666667,ServiceSource,Muni,7.0
3139,6.75,Showpad,Muni,7.0
3140,5.958333333333333,SimilarTech,Muni,7.0
3141,6.916666666666667,Sitecore,Muni,7.0
3142,7.041666666666667,Smadex,Muni,7.0
3143,6.625,SocialPilot,Muni,4.0
3144,6.666666666666667,SocialShopWave,Muni,7.0
3145,7.291666666666667,SolidOpinion,Muni,7.0
3146,7.0,Sophos,Muni,7.0
3147,6.791666666666667,SourceRepo,Muni,7.0
3148,7.08,Splash,Muni,7.0
3149,6.958333333333333,Splicky,Muni,7.0
3150,5.458333333333333,SpyFu,Muni,7.0
3151,7.0,Steward,Muni,7.0
3152,7.291666666666667,Streak,Muni,7.0
3153,6.666666666666667,StructuredWeb,Muni,7.0
3154,6.916666666666667,Sublime Web Inspector,Muni,7.0
3155,5.625,SuperRewards,Muni,7.0
3156,6.75,Supernova,Muni,7.0
3157,6.958333333333333,Symantec Norton,Muni,7.0
3158,7.0,Testfairy,Muni,7.0
3159,6.291666666666667,Testflight,Muni,7.0
3160,5.791666666666667,Trend Micro,Muni,7.0
3161,6.916666666666667,TrialPay,Muni,7.0
3162,6.916666666666667,Upcall,Muni,7.0
3163,6.5,WP Engine,Muni,7.0
3164,6.666666666666667,WebEngage,Muni,5.0
3165,7.166666666666667,Xamarin,Muni,7.0
3166,6.708333333333333,Xpediter,Muni,7.0
3167,5.958333333333333,Yext,Muni,7.0
3168,7.083333333333333,Yotpo,Muni,7.0
3169,6.958333333333333,Zoho CRM,Muni,7.0
3170,6.875,ZoomInfo,Muni,4.0
3171,6.5,canUmeet,Muni,7.0
3172,7.375,iPage,Muni,7.0
3173,7.0,import.io,Muni,7.0
3174,6.875,netadge,Muni,7.0
3175,5.916666666666667,nginx,Muni,5.0
3176,6.166666666666667,ngrok,Muni,6.0
3177,6.083333333333333,pCloudy,Muni,7.0
3178,5.625,uContact,Muni,7.0
3179,6.791666666666667,AVG antivirus,Raju,7.0
3180,7.041666666666667,AWS Application Load Balancer,Raju,7.0
3181,5.5,AWS Mobile Hub,Raju,7.0
3182,6.833333333333333,Accelo,Raju,7.0
3183,7.25,Action Recorder,Raju,7.0
3184,6.875,Ad-Aware,Raju,7.0
3185,6.583333333333333,Adobe Target,Raju,7.0
3186,5.833333333333333,Alexa,Raju,6.0
3187,6.583333333333333,AllegroGraph,Raju,7.0
3188,6.916666666666667,Amazon DynamoDB,Raju,7.0
3189,7.041666666666667,Android Studio,Raju,9.0
3190,6.291666666666667,Antavo,Raju,8.0
3191,6.041666666666667,Apache Hbase,Raju,7.0
3192,6.916666666666667,App Annie,Raju,7.0
3193,6.666666666666667,AppLift,Raju,7.0
3194,6.791666666666667,AppLovin,Raju,7.0
3195,6.75,Appcelerator,Raju,3.0
3196,7.375,Appium,Raju,7.0
3197,6.791666666666667,Applause,Raju,7.0
3198,5.958333333333333,Applivery,Raju,6.0
3199,7.25,Appollo,Raju,7.0
3200,6.916666666666667,ArangoDB,Raju,6.0
3201,6.958333333333333,Aspect CTRM,Raju,7.0
3202,6.375,Assertible,Raju,7.0
3203,7.333333333333333,Atlassian Bitbucket Server,Raju,9.0
3204,6.875,Atlassian SourceTree,Raju,7.0
3205,7.166666666666667,Autopilot,Raju,7.0
3206,7.208333333333333,Azure Traffic Manager,Raju,7.0
3207,7.125,Bitbucket Piplines,Raju,7.0
3208,5.416666666666667,Blazegraph,Raju,7.0
3209,7.0,Bluehost,Raju,7.0
3210,7.333333333333333,Brandify,Raju,7.0
3211,6.833333333333333,Braze,Raju,7.0
3212,7.208333333333333,BrowserStack,Raju,7.0
3213,5.916666666666667,Browserling,Raju,6.0
3214,6.833333333333333,CONTACTBOX,Raju,7.0
3215,7.125,Calabash,Raju,7.0
3216,7.083333333333333,CanvasPod,Raju,9.0
3217,6.416666666666667,Capybara,Raju,8.0
3218,5.875,Carto,Raju,7.0
3219,7.125,ChannelSight,Raju,7.0
3220,6.958333333333333,ChartMogul,Raju,7.0
3221,6.75,Chartboost,Raju,7.0
3222,6.75,ClearBit,Raju,3.0
3223,7.0,ClearSlide,Raju,7.0
3224,6.791666666666667,Clearbit,Raju,7.0
3225,5.75,Clearbit Connect,Raju,6.0
3226,7.083333333333333,Cliengo,Raju,7.0
3227,6.916666666666667,Close,Raju,6.0
3228,6.958333333333333,Cloze,Raju,7.0
3229,6.458333333333333,CodeLobster IDE,Raju,7.0
3230,7.375,Couchbase,Raju,9.0
3231,6.916666666666667,Crunchbase,Raju,7.0
3232,6.958333333333333,Cvent,Raju,7.0
3233,5.25,Datahug,Raju,4.0
3234,7.2,DigitalOcean,Raju,7.0
3235,6.833333333333333,DiscoverOrg,Raju,7.0
3236,5.625,DoubleDutch,Raju,7.0
3237,6.916666666666667,Duo Security,Raju,7.0
3238,7.333333333333333,Emarsys,Raju,7.0
3239,7.083333333333333,EventBrite,Raju,7.0
3240,7.083333333333333,Evercontact,Raju,7.0
3241,5.708333333333333,Fiddler,Raju,6.0
3242,6.541666666666667,Fiksu,Raju,7.0
3243,6.958333333333333,FitNesse,Raju,7.0
3244,7.0,Frontier Kernel Project,Raju,9.0
3245,6.333333333333333,FullContact,Raju,8.0
3246,6.0,GamEffective,Raju,7.0
3247,7.0,Ghost Inspector,Raju,7.0
3248,6.75,Git,Raju,7.0
3249,6.75,GitHost,Raju,7.0
3250,6.916666666666667,GitHub,Raju,3.0
3251,7.125,GitLab,Raju,7.0
3252,6.625,Gmelius,Raju,7.0
3253,5.958333333333333,Goal Huddle,Raju,6.0
3254,7.083333333333333,Grapholytic,Raju,7.0
3255,6.958333333333333,GrowthOk,Raju,6.0
3256,6.541666666666667,Guru,Raju,7.0
3257,6.5,HAProxy,Raju,7.0
3258,7.333333333333333,HeadReach,Raju,9.0
3259,7.0,Highrise,Raju,7.0
3260,6.875,HockeyApp,Raju,7.0
3261,7.291666666666667,Hostinger,Raju,7.0
3262,7.125,HubSpot Marketing Hub,Raju,7.0
3263,5.5,Hunter,Raju,7.0
3264,6.833333333333333,HyperGraphDB,Raju,7.0
3265,7.384615384615385,Impact,Raju,7.0
3266,6.75,Inkit,Raju,7.0
3267,7.0,InsideView,Raju,7.0
3268,5.5,InterSystems Cache,Raju,6.0
3269,6.708333333333333,Intutel,Raju,7.0
3270,6.583333333333333,Jifflenow,Raju,7.0
3271,7.481481481481482,Kiip,Raju,9.0
3272,6.291666666666667,KiteDesk,Raju,8.0
3273,6.083333333333333,LambdaTest,Raju,7.0
3274,6.916666666666667,Lengow,Raju,7.0
3275,6.583333333333333,Lottie,Raju,7.0
3276,6.833333333333333,Lusha,Raju,7.0
3277,6.5,Madkudu,Raju,3.0
3278,7.041666666666667,Marketo,Raju,7.0
3279,6.75,Mautic,Raju,7.0
3280,6.166666666666667,McAfee antivirus,Raju,6.0
3281,7.25,Memcached,Raju,7.0
3282,6.791666666666667,Mindmatrix,Raju,6.0
3283,6.791666666666667,MixRank,Raju,7.0
3284,6.583333333333333,MoEngage,Raju,7.0
3285,7.52,Mobify,Raju,9.0
3286,7.125,Monaca,Raju,7.0
3287,7.0,MongoDB,Raju,7.0
3288,7.125,Moz Local,Raju,7.0
3289,7.208333333333333,N3,Raju,7.0
3290,5.791666666666667,Neo4j,Raju,7.0
3291,7.083333333333333,NinthDecimal,Raju,7.0
3292,7.291666666666667,Noweco,Raju,7.0
3293,6.875,Nudge.ai,Raju,7.0
3294,7.083333333333333,OVH Hosting,Raju,7.0
3295,5.625,ObjectBox,Raju,6.0
3296,6.833333333333333,OpenStack,Raju,7.0
3297,7.041666666666667,OpenVPN,Raju,7.0
3298,6.916666666666667,Optimiso,Raju,9.0
3299,6.208333333333333,Optimizely,Raju,8.0
3300,6.083333333333333,Oracle Eloqua,Raju,7.0
3301,6.958333333333333,OrientGraph,Raju,7.0
3302,6.916666666666667,Owler,Raju,7.0
3303,7.0,PVS-Studio,Raju,7.0
3304,6.708333333333333,Panopto,Raju,3.0
3305,6.916666666666667,PipeCandy,Raju,7.0
3306,6.416666666666667,Pipedrive,Raju,7.0
3307,5.875,Procipient,Raju,6.0
3308,7.25,ProjectLocker,Raju,7.0
3309,7.083333333333333,Qualys,Raju,7.0
3310,5.541666666666667,Rackspace Hosting,Raju,7.0
3311,7.0,Relayware,Raju,7.0
3312,7.208333333333333,SEMrush,Raju,7.0
3313,6.916666666666667,Sailthru,Raju,7.0
3314,7.12,SalesLoft,Raju,7.0
3315,5.791666666666667,Salesforce Data.com,Raju,6.0
3316,6.708333333333333,Salesforce Marketing Cloud,Raju,7.0
3317,7.0,Salesforce Pardot,Raju,7.0
3318,7.083333333333333,Salesforce Sales Cloud,Raju,9.0
3319,6.291666666666667,Salestools,Raju,8.0
3320,6.0,Sauce Labs,Raju,7.0
3321,6.75,Scopi,Raju,7.0
3322,6.833333333333333,Segment,Raju,7.0
3323,6.75,Selenium,Raju,7.0
3324,6.791666666666667,ServerPilot,Raju,3.0
3325,7.041666666666667,ServiceSource,Raju,7.0
3326,6.75,Showpad,Raju,7.0
3327,5.958333333333333,SimilarTech,Raju,6.0
3328,6.916666666666667,Sitecore,Raju,7.0
3329,7.041666666666667,Smadex,Raju,6.0
3330,6.625,SocialPilot,Raju,7.0
3331,6.666666666666667,SocialShopWave,Raju,7.0
3332,7.291666666666667,SolidOpinion,Raju,9.0
3333,7.0,Sophos,Raju,7.0
3334,6.791666666666667,SourceRepo,Raju,7.0
3335,7.08,Splash,Raju,7.0
3336,6.958333333333333,Splicky,Raju,7.0
3337,5.458333333333333,SpyFu,Raju,7.0
3338,7.0,Steward,Raju,7.0
3339,7.291666666666667,Streak,Raju,7.0
3340,6.666666666666667,StructuredWeb,Raju,7.0
3341,6.916666666666667,Sublime Web Inspector,Raju,7.0
3342,5.625,SuperRewards,Raju,6.0
3343,6.75,Supernova,Raju,7.0
3344,6.958333333333333,Symantec Norton,Raju,7.0
3345,7.0,Testfairy,Raju,9.0
3346,6.291666666666667,Testflight,Raju,8.0
3347,5.791666666666667,Trend Micro,Raju,7.0
3348,6.916666666666667,TrialPay,Raju,7.0
3349,6.916666666666667,Upcall,Raju,7.0
3350,6.5,WP Engine,Raju,7.0
3351,6.666666666666667,WebEngage,Raju,3.0
3352,7.166666666666667,Xamarin,Raju,7.0
3353,6.708333333333333,Xpediter,Raju,7.0
3354,5.958333333333333,Yext,Raju,6.0
3355,7.083333333333333,Yotpo,Raju,7.0
3356,6.958333333333333,Zoho CRM,Raju,6.0
3357,6.875,ZoomInfo,Raju,7.0
3358,6.5,canUmeet,Raju,7.0
3359,7.375,iPage,Raju,9.0
3360,7.0,import.io,Raju,7.0
3361,6.875,netadge,Raju,7.0
3362,5.916666666666667,nginx,Raju,7.0
3363,6.166666666666667,ngrok,Raju,8.0
3364,6.083333333333333,pCloudy,Raju,3.0
3365,5.625,uContact,Raju,4.0
3366,6.791666666666667,AVG antivirus,Ramu,7.0
3367,7.041666666666667,AWS Application Load Balancer,Ramu,7.0
3368,5.5,AWS Mobile Hub,Ramu,3.0
